#id	idGo	name	namespace	definition
RF00957	0035068	micro-ribonucleoprotein complex
RF00957	0035195	gene silencing by miRNA
RF00958	0035068	micro-ribonucleoprotein complex
RF00958	0035195	gene silencing by miRNA
RF00959	0035068	micro-ribonucleoprotein complex
RF00959	0035195	gene silencing by miRNA
RF00960	0035068	micro-ribonucleoprotein complex
RF00960	0035195	gene silencing by miRNA
RF00961	0035068	micro-ribonucleoprotein complex
RF00961	0035195	gene silencing by miRNA
RF00962	0035068	micro-ribonucleoprotein complex
RF00962	0035195	gene silencing by miRNA
RF00963	0035068	micro-ribonucleoprotein complex
RF00963	0035195	gene silencing by miRNA
RF00964	0035068	micro-ribonucleoprotein complex
RF00964	0035195	gene silencing by miRNA
RF00965	0035068	micro-ribonucleoprotein complex
RF00965	0035195	gene silencing by miRNA
RF00966	0035068	micro-ribonucleoprotein complex
RF00966	0035195	gene silencing by miRNA
RF00967	0035068	micro-ribonucleoprotein complex
RF00967	0035195	gene silencing by miRNA
RF00968	0035068	micro-ribonucleoprotein complex
RF00968	0035195	gene silencing by miRNA
RF00970	0035068	micro-ribonucleoprotein complex
RF00970	0035195	gene silencing by miRNA
RF00971	0035068	micro-ribonucleoprotein complex
RF00971	0035195	gene silencing by miRNA
RF00972	0035068	micro-ribonucleoprotein complex
RF00972	0035195	gene silencing by miRNA
RF00973	0035068	micro-ribonucleoprotein complex
RF00973	0035195	gene silencing by miRNA
RF00974	0035068	micro-ribonucleoprotein complex
RF00974	0035195	gene silencing by miRNA
RF00975	0035068	micro-ribonucleoprotein complex
RF00975	0035195	gene silencing by miRNA
RF00976	0035068	micro-ribonucleoprotein complex
RF00976	0035195	gene silencing by miRNA
RF00977	0035068	micro-ribonucleoprotein complex
RF00977	0035195	gene silencing by miRNA
RF00978	0035068	micro-ribonucleoprotein complex
RF00978	0035195	gene silencing by miRNA
RF00979	0035068	micro-ribonucleoprotein complex
RF00979	0035195	gene silencing by miRNA
RF00980	0035068	micro-ribonucleoprotein complex
RF00980	0035195	gene silencing by miRNA
RF00981	0035068	micro-ribonucleoprotein complex
RF00981	0035195	gene silencing by miRNA
RF00983	0035068	micro-ribonucleoprotein complex
RF00983	0035195	gene silencing by miRNA
RF00984	0035068	micro-ribonucleoprotein complex
RF00984	0035195	gene silencing by miRNA
RF00985	0035068	micro-ribonucleoprotein complex
RF00985	0035195	gene silencing by miRNA
RF00986	0035068	micro-ribonucleoprotein complex
RF00986	0035195	gene silencing by miRNA
RF00987	0035068	micro-ribonucleoprotein complex
RF00987	0035195	gene silencing by miRNA
RF00988	0035068	micro-ribonucleoprotein complex
RF00988	0035195	gene silencing by miRNA
RF00989	0035068	micro-ribonucleoprotein complex
RF00989	0035195	gene silencing by miRNA
RF00990	0035068	micro-ribonucleoprotein complex
RF00990	0035195	gene silencing by miRNA
RF00991	0035068	micro-ribonucleoprotein complex
RF00991	0035195	gene silencing by miRNA
RF00992	0035068	micro-ribonucleoprotein complex
RF00992	0035195	gene silencing by miRNA
RF00993	0035068	micro-ribonucleoprotein complex
RF00993	0035195	gene silencing by miRNA
RF00994	0035068	micro-ribonucleoprotein complex
RF00994	0035195	gene silencing by miRNA
RF00995	0035068	micro-ribonucleoprotein complex
RF00995	0035195	gene silencing by miRNA
RF00996	0035068	micro-ribonucleoprotein complex
RF00996	0035195	gene silencing by miRNA
RF00997	0035068	micro-ribonucleoprotein complex
RF00997	0035195	gene silencing by miRNA
RF00998	0035068	micro-ribonucleoprotein complex
RF00998	0035195	gene silencing by miRNA
RF00999	0035068	micro-ribonucleoprotein complex
RF00999	0035195	gene silencing by miRNA
RF01000	0035068	micro-ribonucleoprotein complex
RF01000	0035195	gene silencing by miRNA
RF01001	0035068	micro-ribonucleoprotein complex
RF01001	0035195	gene silencing by miRNA
RF01002	0035068	micro-ribonucleoprotein complex
RF01002	0035195	gene silencing by miRNA
RF01003	0035068	micro-ribonucleoprotein complex
RF01003	0035195	gene silencing by miRNA
RF01004	0035068	micro-ribonucleoprotein complex
RF01004	0035195	gene silencing by miRNA
RF01005	0035068	micro-ribonucleoprotein complex
RF01005	0035195	gene silencing by miRNA
RF01006	0035068	micro-ribonucleoprotein complex
RF01006	0035195	gene silencing by miRNA
RF01007	0035068	micro-ribonucleoprotein complex
RF01007	0035195	gene silencing by miRNA
RF01008	0035068	micro-ribonucleoprotein complex
RF01008	0035195	gene silencing by miRNA
RF01009	0035068	micro-ribonucleoprotein complex
RF01009	0035195	gene silencing by miRNA
RF01010	0035068	micro-ribonucleoprotein complex
RF01010	0035195	gene silencing by miRNA
RF01011	0035068	micro-ribonucleoprotein complex
RF01011	0035195	gene silencing by miRNA
RF01012	0035068	micro-ribonucleoprotein complex
RF01012	0035195	gene silencing by miRNA
RF01013	0035068	micro-ribonucleoprotein complex
RF01013	0035195	gene silencing by miRNA
RF01014	0035068	micro-ribonucleoprotein complex
RF01014	0035195	gene silencing by miRNA
RF01015	0035068	micro-ribonucleoprotein complex
RF01015	0035195	gene silencing by miRNA
RF01016	0035068	micro-ribonucleoprotein complex
RF01016	0035195	gene silencing by miRNA
RF01018	0035068	micro-ribonucleoprotein complex
RF01018	0035195	gene silencing by miRNA
RF01019	0035068	micro-ribonucleoprotein complex
RF01019	0035195	gene silencing by miRNA
RF01021	0035068	micro-ribonucleoprotein complex
RF01021	0035195	gene silencing by miRNA
RF01022	0035068	micro-ribonucleoprotein complex
RF01022	0035195	gene silencing by miRNA
RF01023	0035068	micro-ribonucleoprotein complex
RF01023	0035195	gene silencing by miRNA
RF01024	0035068	micro-ribonucleoprotein complex
RF01024	0035195	gene silencing by miRNA
RF01025	0035068	micro-ribonucleoprotein complex
RF01025	0035195	gene silencing by miRNA
RF01026	0035068	micro-ribonucleoprotein complex
RF01026	0035195	gene silencing by miRNA
RF01027	0035068	micro-ribonucleoprotein complex
RF01027	0035195	gene silencing by miRNA
RF01028	0035068	micro-ribonucleoprotein complex
RF01028	0035195	gene silencing by miRNA
RF01029	0035068	micro-ribonucleoprotein complex
RF01029	0035195	gene silencing by miRNA
RF01030	0035068	micro-ribonucleoprotein complex
RF01030	0035195	gene silencing by miRNA
RF01031	0035068	micro-ribonucleoprotein complex
RF01031	0035195	gene silencing by miRNA
RF01032	0035068	micro-ribonucleoprotein complex
RF01032	0035195	gene silencing by miRNA
RF01033	0035068	micro-ribonucleoprotein complex
RF01033	0035195	gene silencing by miRNA
RF01034	0035068	micro-ribonucleoprotein complex
RF01034	0035195	gene silencing by miRNA
RF01035	0035068	micro-ribonucleoprotein complex
RF01035	0035195	gene silencing by miRNA
RF01036	0035068	micro-ribonucleoprotein complex
RF01036	0035195	gene silencing by miRNA
RF01037	0035068	micro-ribonucleoprotein complex
RF01037	0035195	gene silencing by miRNA
RF01038	0035068	micro-ribonucleoprotein complex
RF01038	0035195	gene silencing by miRNA
RF01039	0035068	micro-ribonucleoprotein complex
RF01039	0035195	gene silencing by miRNA
RF01040	0035068	micro-ribonucleoprotein complex
RF01040	0035195	gene silencing by miRNA
RF01041	0035068	micro-ribonucleoprotein complex
RF01041	0035195	gene silencing by miRNA
RF01042	0035068	micro-ribonucleoprotein complex
RF01042	0035195	gene silencing by miRNA
RF01043	0035068	micro-ribonucleoprotein complex
RF01043	0035195	gene silencing by miRNA
RF01044	0035068	micro-ribonucleoprotein complex
RF01044	0035195	gene silencing by miRNA
RF01045	0035068	micro-ribonucleoprotein complex
RF01045	0035195	gene silencing by miRNA
RF01047	0019079	viral genome replication
RF01054	0008616	queuosine biosynthetic process
RF01055	0048037	cofactor binding
RF01059	0035068	micro-ribonucleoprotein complex
RF01059	0035195	gene silencing by miRNA
RF01061	0035068	micro-ribonucleoprotein complex
RF01061	0035195	gene silencing by miRNA
RF01064	0035068	micro-ribonucleoprotein complex
RF01064	0035195	gene silencing by miRNA
RF01117	0035068	micro-ribonucleoprotein complex
RF01117	0035195	gene silencing by miRNA
RF01119	0006396	RNA processing
RF01119	0005730	nucleolus
RF01120	0006396	RNA processing
RF01120	0005730	nucleolus
RF01121	0006396	RNA processing
RF01121	0005730	nucleolus
RF01122	0006396	RNA processing
RF01122	0005730	nucleolus
RF01123	0006396	RNA processing
RF01123	0005730	nucleolus
RF01124	0006396	RNA processing
RF01124	0005730	nucleolus
RF01125	0006396	RNA processing
RF01125	0005730	nucleolus
RF01126	0006396	RNA processing
RF01126	0005730	nucleolus
RF01127	0006396	RNA processing
RF01127	0005730	nucleolus
RF01128	0006396	RNA processing
RF01128	0005730	nucleolus
RF01129	0006396	RNA processing
RF01129	0005730	nucleolus
RF01130	0006396	RNA processing
RF01130	0005730	nucleolus
RF01131	0006396	RNA processing
RF01131	0005730	nucleolus
RF01132	0006396	RNA processing
RF01132	0005730	nucleolus
RF01133	0006396	RNA processing
RF01133	0005730	nucleolus
RF01134	0006396	RNA processing
RF01134	0005730	nucleolus
RF01135	0006396	RNA processing
RF01135	0005730	nucleolus
RF01136	0006396	RNA processing
RF01136	0005730	nucleolus
RF01137	0006396	RNA processing
RF01137	0005730	nucleolus
RF01138	0006396	RNA processing
RF01138	0005730	nucleolus
RF01139	0006396	RNA processing
RF01139	0005730	nucleolus
RF01140	0006396	RNA processing
RF01140	0005730	nucleolus
RF01141	0006396	RNA processing
RF01141	0005730	nucleolus
RF01142	0006396	RNA processing
RF01142	0005730	nucleolus
RF01143	0006396	RNA processing
RF01143	0005730	nucleolus
RF01144	0006396	RNA processing
RF01144	0005730	nucleolus
RF01145	0006396	RNA processing
RF01145	0005730	nucleolus
RF01146	0006396	RNA processing
RF01146	0005730	nucleolus
RF01147	0006396	RNA processing
RF01147	0005730	nucleolus
RF01149	0006396	RNA processing
RF01149	0005730	nucleolus
RF01150	0006396	RNA processing
RF01150	0005730	nucleolus
RF01151	0006396	RNA processing
RF01151	0005730	nucleolus
RF01152	0006396	RNA processing
RF01152	0005730	nucleolus
RF01153	0006396	RNA processing
RF01153	0005730	nucleolus
RF01155	0006396	RNA processing
RF01155	0005730	nucleolus
RF01156	0006396	RNA processing
RF01156	0005730	nucleolus
RF01157	0006396	RNA processing
RF01157	0005730	nucleolus
RF01158	0006396	RNA processing
RF01158	0005730	nucleolus
RF01160	0006396	RNA processing
RF01160	0005730	nucleolus
RF01161	0006396	RNA processing
RF01161	0005730	nucleolus
RF01162	0006396	RNA processing
RF01162	0005730	nucleolus
RF01163	0006396	RNA processing
RF01163	0005730	nucleolus
RF01164	0006396	RNA processing
RF01164	0005730	nucleolus
RF01166	0006396	RNA processing
RF01166	0005730	nucleolus
RF01167	0006396	RNA processing
RF01167	0005730	nucleolus
RF01168	0006396	RNA processing
RF01168	0005730	nucleolus
RF01169	0006396	RNA processing
RF01169	0005730	nucleolus
RF01170	0006396	RNA processing
RF01170	0005730	nucleolus
RF01171	0006396	RNA processing
RF01171	0005730	nucleolus
RF01172	0006396	RNA processing
RF01172	0005730	nucleolus
RF01173	0006396	RNA processing
RF01173	0005730	nucleolus
RF01174	0006396	RNA processing
RF01174	0005730	nucleolus
RF01175	0006396	RNA processing
RF01175	0005730	nucleolus
RF01176	0006396	RNA processing
RF01176	0005730	nucleolus
RF01177	0006396	RNA processing
RF01177	0005730	nucleolus
RF01178	0006396	RNA processing
RF01178	0005730	nucleolus
RF01180	0006396	RNA processing
RF01180	0005730	nucleolus
RF01181	0006396	RNA processing
RF01181	0005730	nucleolus
RF01182	0006396	RNA processing
RF01182	0005730	nucleolus
RF01183	0006396	RNA processing
RF01183	0005730	nucleolus
RF01184	0006396	RNA processing
RF01184	0005730	nucleolus
RF01185	0006396	RNA processing
RF01185	0005730	nucleolus
RF01186	0006396	RNA processing
RF01186	0005730	nucleolus
RF01188	0006396	RNA processing
RF01188	0005730	nucleolus
RF01189	0006396	RNA processing
RF01189	0005730	nucleolus
RF01190	0006396	RNA processing
RF01190	0005730	nucleolus
RF01191	0006396	RNA processing
RF01191	0005730	nucleolus
RF01192	0006396	RNA processing
RF01192	0005730	nucleolus
RF01193	0006396	RNA processing
RF01193	0005730	nucleolus
RF01194	0006396	RNA processing
RF01194	0005730	nucleolus
RF01195	0006396	RNA processing
RF01195	0005730	nucleolus
RF01196	0006396	RNA processing
RF01196	0005730	nucleolus
RF01197	0006396	RNA processing
RF01197	0005730	nucleolus
RF01198	0006396	RNA processing
RF01198	0005730	nucleolus
RF01199	0006396	RNA processing
RF01199	0005730	nucleolus
RF01200	0006396	RNA processing
RF01200	0005730	nucleolus
RF01201	0006396	RNA processing
RF01201	0005730	nucleolus
RF01202	0006396	RNA processing
RF01202	0005730	nucleolus
RF01203	0006396	RNA processing
RF01203	0005730	nucleolus
RF01204	0006396	RNA processing
RF01204	0005730	nucleolus
RF01205	0006396	RNA processing
RF01205	0005730	nucleolus
RF01206	0006396	RNA processing
RF01206	0005730	nucleolus
RF01207	0006396	RNA processing
RF01207	0005730	nucleolus
RF01208	0006396	RNA processing
RF01208	0005730	nucleolus
RF01209	0006396	RNA processing
RF01209	0005730	nucleolus
RF01210	0006396	RNA processing
RF01210	0005730	nucleolus
RF01211	0006396	RNA processing
RF01211	0005730	nucleolus
RF01212	0006396	RNA processing
RF01212	0005730	nucleolus
RF01213	0006396	RNA processing
RF01213	0005730	nucleolus
RF01214	0006396	RNA processing
RF01214	0005730	nucleolus
RF01216	0006396	RNA processing
RF01216	0005730	nucleolus
RF01219	0006396	RNA processing
RF01219	0005730	nucleolus
RF01220	0006396	RNA processing
RF01220	0005730	nucleolus
RF01221	0006396	RNA processing
RF01221	0005730	nucleolus
RF01222	0006396	RNA processing
RF01222	0005730	nucleolus
RF01223	0006396	RNA processing
RF01223	0005730	nucleolus
RF01224	0006396	RNA processing
RF01224	0005730	nucleolus
RF01225	0006396	RNA processing
RF01225	0005730	nucleolus
RF01227	0006396	RNA processing
RF01227	0005730	nucleolus
RF01228	0006396	RNA processing
RF01228	0005730	nucleolus
RF01229	0006396	RNA processing
RF01229	0005730	nucleolus
RF01230	0006396	RNA processing
RF01230	0005730	nucleolus
RF01231	0006396	RNA processing
RF01231	0005730	nucleolus
RF01232	0006396	RNA processing
RF01232	0005730	nucleolus
RF01233	0006396	RNA processing
RF01233	0005730	nucleolus
RF01234	0006396	RNA processing
RF01234	0005730	nucleolus
RF01235	0006396	RNA processing
RF01235	0005730	nucleolus
RF01236	0006396	RNA processing
RF01236	0005730	nucleolus
RF01237	0006396	RNA processing
RF01237	0005730	nucleolus
RF01238	0006396	RNA processing
RF01238	0005730	nucleolus
RF01240	0006396	RNA processing
RF01240	0005730	nucleolus
RF01241	0006396	RNA processing
RF01241	0005730	nucleolus
RF01242	0006396	RNA processing
RF01242	0005730	nucleolus
RF01243	0006396	RNA processing
RF01243	0005730	nucleolus
RF01244	0006396	RNA processing
RF01244	0005730	nucleolus
RF01245	0006396	RNA processing
RF01245	0005730	nucleolus
RF01246	0006396	RNA processing
RF01246	0005730	nucleolus
RF01247	0006396	RNA processing
RF01247	0005730	nucleolus
RF01248	0006396	RNA processing
RF01248	0005730	nucleolus
RF01249	0006396	RNA processing
RF01249	0005730	nucleolus
RF01250	0006396	RNA processing
RF01250	0005730	nucleolus
RF01251	0006396	RNA processing
RF01251	0005730	nucleolus
RF01252	0006396	RNA processing
RF01252	0005730	nucleolus
RF01253	0006396	RNA processing
RF01253	0005730	nucleolus
RF01254	0006396	RNA processing
RF01254	0005730	nucleolus
RF01255	0006396	RNA processing
RF01255	0005730	nucleolus
RF01256	0006396	RNA processing
RF01256	0005730	nucleolus
RF01257	0006396	RNA processing
RF01257	0005730	nucleolus
RF01258	0006396	RNA processing
RF01258	0005730	nucleolus
RF01259	0006396	RNA processing
RF01259	0005730	nucleolus
RF01260	0006396	RNA processing
RF01260	0005730	nucleolus
RF01261	0006396	RNA processing
RF01261	0005730	nucleolus
RF01262	0006396	RNA processing
RF01262	0005730	nucleolus
RF01263	0006396	RNA processing
RF01263	0005730	nucleolus
RF01264	0006396	RNA processing
RF01264	0005730	nucleolus
RF01265	0006396	RNA processing
RF01265	0005730	nucleolus
RF01266	0006396	RNA processing
RF01266	0005730	nucleolus
RF01267	0006396	RNA processing
RF01267	0005730	nucleolus
RF01268	0006396	RNA processing
RF01268	0005730	nucleolus
RF01269	0006396	RNA processing
RF01269	0005730	nucleolus
RF01270	0006396	RNA processing
RF01270	0005730	nucleolus
RF01271	0006396	RNA processing
RF01271	0005730	nucleolus
RF01272	0006396	RNA processing
RF01272	0005730	nucleolus
RF01273	0006396	RNA processing
RF01273	0005730	nucleolus
RF01274	0006396	RNA processing
RF01274	0005730	nucleolus
RF01275	0006396	RNA processing
RF01275	0005730	nucleolus
RF01276	0006396	RNA processing
RF01276	0005730	nucleolus
RF01277	0006396	RNA processing
RF01277	0005730	nucleolus
RF01278	0006396	RNA processing
RF01278	0005730	nucleolus
RF01279	0006396	RNA processing
RF01279	0005730	nucleolus
RF01280	0006396	RNA processing
RF01280	0005730	nucleolus
RF01281	0006396	RNA processing
RF01281	0005730	nucleolus
RF01283	0006396	RNA processing
RF01283	0005730	nucleolus
RF01284	0006396	RNA processing
RF01284	0005730	nucleolus
RF01285	0006396	RNA processing
RF01285	0005730	nucleolus
RF01286	0006396	RNA processing
RF01286	0005730	nucleolus
RF01287	0006396	RNA processing
RF01287	0005730	nucleolus
RF01288	0006396	RNA processing
RF01288	0005730	nucleolus
RF01289	0006396	RNA processing
RF01289	0005730	nucleolus
RF01290	0006396	RNA processing
RF01290	0005730	nucleolus
RF01291	0006396	RNA processing
RF01291	0005730	nucleolus
RF01292	0006396	RNA processing
RF01292	0005730	nucleolus
RF01293	0006396	RNA processing
RF01293	0005730	nucleolus
RF01294	0006396	RNA processing
RF01294	0005730	nucleolus
RF01295	0006396	RNA processing
RF01295	0005730	nucleolus
RF01296	0006396	RNA processing
RF01296	0005730	nucleolus
RF01297	0006396	RNA processing
RF01297	0005730	nucleolus
RF01298	0006396	RNA processing
RF01298	0005730	nucleolus
RF01299	0006396	RNA processing
RF01299	0005730	nucleolus
RF01300	0006396	RNA processing
RF01300	0005730	nucleolus
RF01301	0006396	RNA processing
RF01301	0005730	nucleolus
RF01302	0006396	RNA processing
RF01302	0005730	nucleolus
RF01303	0006396	RNA processing
RF01303	0005730	nucleolus
RF01304	0006396	RNA processing
RF01304	0005730	nucleolus
RF01305	0006396	RNA processing
RF01305	0005730	nucleolus
RF01306	0006396	RNA processing
RF01306	0005730	nucleolus
RF01307	0006396	RNA processing
RF01307	0005730	nucleolus
RF01308	0006396	RNA processing
RF01308	0005730	nucleolus
RF01309	0006396	RNA processing
RF01309	0005730	nucleolus
RF01310	0006396	RNA processing
RF01310	0005730	nucleolus
RF01312	0006396	RNA processing
RF01312	0005730	nucleolus
RF01313	0019079	viral genome replication
RF01314	0035068	micro-ribonucleoprotein complex
RF01314	0035195	gene silencing by miRNA
RF01413	0035068	micro-ribonucleoprotein complex
RF01413	0035195	gene silencing by miRNA
RF01420	0006396	RNA processing
RF01420	0005730	nucleolus
RF01421	0006396	RNA processing
RF01421	0005730	nucleolus
RF01422	0006396	RNA processing
RF01422	0005730	nucleolus
RF01423	0006396	RNA processing
RF01423	0005730	nucleolus
RF01424	0006396	RNA processing
RF01424	0005730	nucleolus
RF01425	0006396	RNA processing
RF01425	0005730	nucleolus
RF01426	0006396	RNA processing
RF01426	0005730	nucleolus
RF01427	0006396	RNA processing
RF01427	0005730	nucleolus
RF01428	0006396	RNA processing
RF01428	0005730	nucleolus
RF01429	0006396	RNA processing
RF01429	0005730	nucleolus
RF01430	0006396	RNA processing
RF01430	0005730	nucleolus
RF01431	0006396	RNA processing
RF01431	0005730	nucleolus
RF01432	0006396	RNA processing
RF01432	0005730	nucleolus
RF01433	0006396	RNA processing
RF01433	0005730	nucleolus
RF01434	0006396	RNA processing
RF01434	0005730	nucleolus
RF01435	0006396	RNA processing
RF01435	0005730	nucleolus
RF01437	0006396	RNA processing
RF01437	0005730	nucleolus
RF01438	0006396	RNA processing
RF01438	0005730	nucleolus
RF01439	0006396	RNA processing
RF01439	0005730	nucleolus
RF01440	0006396	RNA processing
RF01440	0005730	nucleolus
RF01441	0006396	RNA processing
RF01441	0005730	nucleolus
RF01442	0006396	RNA processing
RF01442	0005730	nucleolus
RF01443	0006396	RNA processing
RF01443	0005730	nucleolus
RF01444	0006396	RNA processing
RF01444	0005730	nucleolus
RF01445	0006396	RNA processing
RF01445	0005730	nucleolus
RF01446	0006396	RNA processing
RF01446	0005730	nucleolus
RF01447	0006396	RNA processing
RF01447	0005730	nucleolus
RF01448	0006396	RNA processing
RF01448	0005730	nucleolus
RF01449	0006396	RNA processing
RF01449	0005730	nucleolus
RF01450	0006396	RNA processing
RF01450	0005730	nucleolus
RF01451	0006396	RNA processing
RF01451	0005730	nucleolus
RF01452	0006396	RNA processing
RF01452	0005730	nucleolus
RF01482	0045893	positive regulation of transcription, DNA-templated
RF01482	0046336	ethanolamine catabolic process
RF01495	0006446	regulation of translational initiation
RF01498	0006396	RNA processing
RF01498	0005730	nucleolus
RF01499	0006396	RNA processing
RF01499	0005730	nucleolus
RF01500	0006396	RNA processing
RF01500	0005730	nucleolus
RF01501	0006396	RNA processing
RF01501	0005730	nucleolus
RF01502	0006617	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
RF01502	0005786	signal recognition particle, endoplasmic reticulum targeting
RF01502	0048501	signal recognition particle, plasma membrane targeting
RF01505	0006396	RNA processing
RF01505	0005730	nucleolus
RF01506	0006396	RNA processing
RF01506	0005730	nucleolus
RF01507	0006396	RNA processing
RF01507	0005730	nucleolus
RF01509	0006396	RNA processing
RF01509	0005730	nucleolus
RF01510	0032546	deoxyribonucleoside binding
RF01511	0006396	RNA processing
RF01511	0005730	nucleolus
RF01513	0006396	RNA processing
RF01513	0005730	nucleolus
RF01514	0006396	RNA processing
RF01514	0005730	nucleolus
RF01515	0006396	RNA processing
RF01515	0005730	nucleolus
RF01516	0006396	RNA processing
RF01516	0005730	nucleolus
RF01517	0075139	response to host iron concentration
RF01518	0006338	chromatin remodeling
RF01522	0006396	RNA processing
RF01522	0005730	nucleolus
RF01523	0006396	RNA processing
RF01523	0005730	nucleolus
RF01524	0006396	RNA processing
RF01524	0005730	nucleolus
RF01525	0006396	RNA processing
RF01525	0005730	nucleolus
RF01526	0006396	RNA processing
RF01526	0005730	nucleolus
RF01531	0006396	RNA processing
RF01531	0005730	nucleolus
RF01532	0006396	RNA processing
RF01532	0005730	nucleolus
RF01533	0006396	RNA processing
RF01533	0005730	nucleolus
RF01534	0006396	RNA processing
RF01534	0005730	nucleolus
RF01535	0006396	RNA processing
RF01535	0005730	nucleolus
RF01536	0006396	RNA processing
RF01536	0005730	nucleolus
RF01537	0006396	RNA processing
RF01537	0005730	nucleolus
RF01538	0006396	RNA processing
RF01538	0005730	nucleolus
RF01539	0006396	RNA processing
RF01539	0005730	nucleolus
RF01540	0006396	RNA processing
RF01540	0005730	nucleolus
RF01541	0006396	RNA processing
RF01541	0005730	nucleolus
RF01542	0006396	RNA processing
RF01542	0005730	nucleolus
RF01544	0006396	RNA processing
RF01544	0005730	nucleolus
RF01545	0006396	RNA processing
RF01545	0005730	nucleolus
RF01546	0006396	RNA processing
RF01546	0005730	nucleolus
RF01547	0006396	RNA processing
RF01547	0005730	nucleolus
RF01548	0006396	RNA processing
RF01548	0005730	nucleolus
RF01549	0006396	RNA processing
RF01549	0005730	nucleolus
RF01550	0006396	RNA processing
RF01550	0005730	nucleolus
RF01551	0006396	RNA processing
RF01551	0005730	nucleolus
RF01552	0006396	RNA processing
RF01552	0005730	nucleolus
RF01553	0006396	RNA processing
RF01553	0005730	nucleolus
RF01554	0006396	RNA processing
RF01554	0005730	nucleolus
RF01555	0006396	RNA processing
RF01555	0005730	nucleolus
RF01556	0006396	RNA processing
RF01556	0005730	nucleolus
RF01557	0006396	RNA processing
RF01557	0005730	nucleolus
RF01558	0006396	RNA processing
RF01558	0005730	nucleolus
RF01559	0006396	RNA processing
RF01559	0005730	nucleolus
RF01560	0006396	RNA processing
RF01560	0005730	nucleolus
RF01561	0006396	RNA processing
RF01561	0005730	nucleolus
RF01562	0006396	RNA processing
RF01562	0005730	nucleolus
RF01563	0006396	RNA processing
RF01563	0005730	nucleolus
RF01564	0006396	RNA processing
RF01564	0005730	nucleolus
RF01565	0006396	RNA processing
RF01565	0005730	nucleolus
RF01566	0006396	RNA processing
RF01566	0005730	nucleolus
RF01567	0006396	RNA processing
RF01567	0005730	nucleolus
RF01568	0006396	RNA processing
RF01568	0005730	nucleolus
RF01569	0006396	RNA processing
RF01569	0005730	nucleolus
RF01572	0006396	RNA processing
RF01572	0005730	nucleolus
RF01573	0006396	RNA processing
RF01573	0005730	nucleolus
RF01574	0006396	RNA processing
RF01574	0005730	nucleolus
RF01575	0006396	RNA processing
RF01575	0005730	nucleolus
RF01576	0006396	RNA processing
RF01576	0005730	nucleolus
RF01583	0006396	RNA processing
RF01583	0005730	nucleolus
RF01584	0006396	RNA processing
RF01584	0005730	nucleolus
RF01585	0006396	RNA processing
RF01585	0005730	nucleolus
RF01586	0006396	RNA processing
RF01586	0005730	nucleolus
RF01587	0006396	RNA processing
RF01587	0005730	nucleolus
RF01589	0006396	RNA processing
RF01589	0005730	nucleolus
RF01590	0006396	RNA processing
RF01590	0005730	nucleolus
RF01591	0006396	RNA processing
RF01591	0005730	nucleolus
RF01592	0006396	RNA processing
RF01592	0005730	nucleolus
RF01593	0006396	RNA processing
RF01593	0005730	nucleolus
RF01594	0006396	RNA processing
RF01594	0005730	nucleolus
RF01595	0006396	RNA processing
RF01595	0005730	nucleolus
RF01596	0006396	RNA processing
RF01596	0005730	nucleolus
RF01598	0006396	RNA processing
RF01598	0005730	nucleolus
RF01599	0006396	RNA processing
RF01599	0005730	nucleolus
RF01600	0006396	RNA processing
RF01600	0005730	nucleolus
RF01601	0006396	RNA processing
RF01601	0005730	nucleolus
RF01602	0006396	RNA processing
RF01602	0005730	nucleolus
RF01603	0006396	RNA processing
RF01603	0005730	nucleolus
RF01604	0006396	RNA processing
RF01604	0005730	nucleolus
RF01605	0006396	RNA processing
RF01605	0005730	nucleolus
RF01606	0006396	RNA processing
RF01606	0005730	nucleolus
RF01607	0006396	RNA processing
RF01607	0005730	nucleolus
RF01608	0006396	RNA processing
RF01608	0005730	nucleolus
RF01609	0006396	RNA processing
RF01609	0005730	nucleolus
RF01610	0006396	RNA processing
RF01610	0005730	nucleolus
RF01611	0006396	RNA processing
RF01611	0005730	nucleolus
RF01612	0006396	RNA processing
RF01612	0005730	nucleolus
RF01613	0006396	RNA processing
RF01613	0005730	nucleolus
RF01614	0006396	RNA processing
RF01614	0005730	nucleolus
RF01615	0006396	RNA processing
RF01615	0005730	nucleolus
RF01617	0006396	RNA processing
RF01617	0005730	nucleolus
RF01618	0006396	RNA processing
RF01618	0005730	nucleolus
RF01620	0006396	RNA processing
RF01620	0005730	nucleolus
RF01621	0006396	RNA processing
RF01621	0005730	nucleolus
RF01622	0006396	RNA processing
RF01622	0005730	nucleolus
RF01624	0006396	RNA processing
RF01624	0005730	nucleolus
RF01625	0006396	RNA processing
RF01625	0005730	nucleolus
RF01626	0006396	RNA processing
RF01626	0005730	nucleolus
RF01627	0006396	RNA processing
RF01627	0005730	nucleolus
RF01628	0006396	RNA processing
RF01628	0005730	nucleolus
RF01629	0006396	RNA processing
RF01629	0005730	nucleolus
RF01630	0006396	RNA processing
RF01630	0005730	nucleolus
RF01631	0006396	RNA processing
RF01631	0005730	nucleolus
RF01632	0006396	RNA processing
RF01632	0005730	nucleolus
RF01633	0006396	RNA processing
RF01633	0005730	nucleolus
RF01634	0006396	RNA processing
RF01634	0005730	nucleolus
RF01635	0006396	RNA processing
RF01635	0005730	nucleolus
RF01636	0006396	RNA processing
